,AAA,BAA,AAA_10Y_spread,BAA_10Y_spread,High_Yield_Index,AAA_BAA_spread
2015-12-28,3.93,5.45,1.69,3.21,7.07,1.52
2015-12-29,4.04,5.54,1.72,3.22,6.96,1.5
2015-12-30,4.03,5.54,1.72,3.23,6.95,1.5099999999999998
2015-12-31,4.04,5.5,1.77,3.23,6.95,1.46
2016-01-01,4.04,5.5,1.77,3.23,6.95,1.46
2016-01-04,4.03,5.48,1.79,3.24,7.1,1.4500000000000002
2016-01-05,4.02,5.5,1.77,3.25,7.03,1.4800000000000004
2016-01-06,3.94,5.44,1.76,3.26,7.11,1.5000000000000004
2016-01-07,3.95,5.44,1.79,3.28,7.24,1.4900000000000002
2016-01-08,3.95,5.44,1.82,3.31,7.23,1.4900000000000002
2016-01-11,3.99,5.47,1.82,3.3,7.31,1.4799999999999995
2016-01-12,3.92,5.41,1.8,3.29,7.38,1.4900000000000002
2016-01-13,3.89,5.36,1.81,3.28,7.5,1.4700000000000002
2016-01-14,3.96,5.46,1.86,3.36,7.57,1.5
2016-01-15,3.99,5.41,1.96,3.38,7.89,1.42
2016-01-18,3.99,5.41,1.96,3.38,7.9,1.42
2016-01-19,4.0,5.41,1.94,3.35,7.88,1.4100000000000001
2016-01-20,4.05,5.41,2.04,3.4,8.27,1.3600000000000003
2016-01-21,4.06,5.47,2.04,3.45,8.13,1.4100000000000001
2016-01-22,4.02,5.49,1.95,3.42,7.87,1.4700000000000006
2016-01-25,4.04,5.47,2.01,3.44,7.85,1.4299999999999997
2016-01-26,4.03,5.47,2.02,3.46,7.83,1.4399999999999995
2016-01-27,4.07,5.48,2.05,3.46,7.78,1.4100000000000001
2016-01-28,4.07,5.48,2.07,3.48,7.75,1.4100000000000001
2016-01-29,4.05,5.42,2.11,3.48,7.74,1.37
2016-01-31,4.05,5.42,2.11,3.48,7.77,1.37
2016-02-01,4.08,5.46,2.11,3.49,7.79,1.38
2016-02-02,4.01,5.36,2.14,3.49,7.98,1.3500000000000005
2016-02-03,4.06,5.4,2.18,3.52,8.03,1.3400000000000007
2016-02-04,4.0,5.4,2.13,3.53,8.03,1.4000000000000004
2016-02-05,3.98,5.38,2.12,3.52,8.1,1.4
2016-02-08,3.87,5.28,2.12,3.53,8.51,1.4100000000000001
2016-02-09,3.92,5.28,2.18,3.54,8.62,1.3600000000000003
2016-02-10,3.92,5.27,2.21,3.56,8.53,1.3499999999999996
2016-02-11,3.89,5.26,2.26,3.63,8.87,1.3699999999999997
2016-02-12,3.98,5.34,2.24,3.6,8.64,1.3599999999999999
2016-02-15,3.98,5.34,2.24,3.6,8.59,1.3599999999999999
2016-02-16,4.01,5.37,2.23,3.59,8.45,1.3600000000000003
2016-02-17,4.05,5.43,2.24,3.62,8.21,1.38
2016-02-18,4.01,5.37,2.26,3.62,8.17,1.3600000000000003
2016-02-19,3.96,5.32,2.2,3.56,8.23,1.3600000000000003
2016-02-22,3.97,5.34,2.2,3.57,8.09,1.3699999999999997
2016-02-23,3.93,5.32,2.19,3.58,8.1,1.3900000000000001
2016-02-24,3.91,5.31,2.16,3.56,8.17,1.3999999999999995
2016-02-25,3.85,5.27,2.14,3.56,8.08,1.4199999999999995
2016-02-26,3.88,5.32,2.12,3.56,7.8,1.4400000000000004
2016-02-29,3.84,5.29,2.1,3.55,7.75,1.4500000000000002
2016-03-01,3.91,5.37,2.08,3.54,7.46,1.46
2016-03-02,3.9,5.34,2.06,3.5,7.31,1.44
2016-03-03,3.89,5.3,2.06,3.47,7.28,1.4099999999999997
2016-03-04,3.92,5.31,2.04,3.43,7.08,1.3899999999999997
2016-03-07,3.91,5.3,2.0,3.39,7.03,1.3899999999999997
2016-03-08,3.85,5.21,2.02,3.38,7.14,1.3599999999999999
2016-03-09,3.89,5.26,1.99,3.36,7.15,1.3699999999999997
2016-03-10,3.88,5.23,1.95,3.3,7.04,1.3500000000000005
2016-03-11,3.86,5.24,1.88,3.26,6.82,1.3800000000000003
2016-03-14,3.82,5.19,1.85,3.22,6.74,1.3700000000000006
2016-03-15,3.79,5.16,1.82,3.19,6.84,1.37
2016-03-16,3.81,5.16,1.87,3.22,6.94,1.35
2016-03-17,3.79,5.11,1.88,3.2,6.82,1.3200000000000003
2016-03-18,3.77,5.05,1.89,3.17,6.71,1.2799999999999998
2016-03-21,3.83,5.07,1.91,3.15,6.65,1.2400000000000002
2016-03-22,3.79,5.04,1.85,3.1,6.69,1.25
2016-03-23,3.74,4.95,1.86,3.07,6.79,1.21
2016-03-24,3.77,4.97,1.86,3.06,6.93,1.1999999999999997
2016-03-25,3.77,4.97,1.86,3.06,6.93,1.1999999999999997
2016-03-28,3.74,4.94,1.85,3.05,6.99,1.2000000000000002
2016-03-29,3.71,4.9,1.9,3.09,7.14,1.1900000000000004
2016-03-30,3.76,4.94,1.93,3.11,7.03,1.1800000000000006
2016-03-31,3.72,4.9,1.94,3.12,7.05,1.1800000000000002
2016-04-01,3.72,4.89,1.93,3.1,7.05,1.1699999999999995
2016-04-04,3.71,4.88,1.93,3.1,7.03,1.17
2016-04-05,3.63,4.81,1.9,3.08,7.13,1.1799999999999997
2016-04-06,3.64,4.84,1.88,3.08,7.04,1.1999999999999997
2016-04-07,3.58,4.76,1.88,3.06,7.11,1.1799999999999997
2016-04-08,3.61,4.79,1.89,3.07,7.03,1.1800000000000002
2016-04-11,3.61,4.78,1.88,3.05,7.0,1.1700000000000004
2016-04-12,3.65,4.82,1.86,3.03,6.87,1.1700000000000004
2016-04-13,3.6,4.78,1.83,3.01,6.71,1.1800000000000002
2016-04-14,3.62,4.79,1.82,2.99,6.6,1.17
2016-04-15,3.59,4.75,1.83,2.99,6.62,1.1600000000000001
2016-04-18,3.61,4.77,1.83,2.99,6.62,1.1599999999999997
2016-04-19,3.52,4.75,1.73,2.96,6.46,1.23
2016-04-20,3.57,4.78,1.72,2.93,6.31,1.2100000000000004
2016-04-21,3.57,4.79,1.69,2.91,6.29,1.2200000000000002
2016-04-22,3.59,4.78,1.7,2.89,6.29,1.1900000000000004
2016-04-25,3.62,4.79,1.71,2.88,6.32,1.17
2016-04-26,3.65,4.79,1.71,2.85,6.26,1.1400000000000001
2016-04-27,3.59,4.73,1.72,2.86,6.25,1.1400000000000006
2016-04-28,3.63,4.73,1.79,2.89,6.19,1.1000000000000005
2016-04-29,3.63,4.69,1.8,2.86,6.24,1.0600000000000005
2016-04-30,3.63,4.69,1.8,2.86,6.21,1.0600000000000005
2016-05-02,3.68,4.74,1.8,2.86,6.16,1.06
2016-05-03,3.65,4.66,1.84,2.85,6.31,1.0100000000000002
2016-05-04,3.66,4.64,1.87,2.85,6.39,0.9799999999999995
2016-05-05,3.63,4.62,1.87,2.86,6.42,0.9900000000000002
2016-05-06,3.67,4.66,1.88,2.87,6.48,0.9900000000000002
2016-05-09,3.66,4.66,1.89,2.89,6.53,1.0
2016-05-10,3.65,4.66,1.88,2.89,6.46,1.0100000000000002
2016-05-11,3.61,4.63,1.88,2.9,6.4,1.02
2016-05-12,3.64,4.66,1.89,2.91,6.36,1.02
2016-05-13,3.57,4.61,1.86,2.9,6.41,1.0400000000000005
2016-05-16,3.62,4.65,1.87,2.9,6.3,1.0300000000000002
2016-05-17,3.61,4.65,1.85,2.89,6.26,1.0400000000000005
2016-05-18,3.71,4.74,1.84,2.87,6.16,1.0300000000000002
2016-05-19,3.66,4.7,1.81,2.85,6.29,1.04
2016-05-20,3.67,4.71,1.82,2.86,6.22,1.04
2016-05-23,3.68,4.7,1.84,2.86,6.21,1.02
2016-05-24,3.68,4.71,1.82,2.85,6.13,1.0299999999999998
2016-05-25,3.69,4.74,1.82,2.87,6.04,1.0500000000000003
2016-05-26,3.63,4.69,1.8,2.86,6.08,1.0600000000000005
2016-05-27,3.65,4.7,1.8,2.85,6.08,1.0500000000000003
2016-05-30,3.65,4.7,1.8,2.85,6.08,1.0500000000000003
2016-05-31,3.63,4.68,1.79,2.84,5.97,1.0499999999999998
2016-06-01,3.63,4.67,1.78,2.82,6.01,1.04
2016-06-02,3.59,4.64,1.78,2.83,6.0,1.0499999999999998
2016-06-03,3.51,4.57,1.8,2.86,6.09,1.0600000000000005
2016-06-06,3.54,4.59,1.81,2.86,6.0,1.0499999999999998
2016-06-07,3.53,4.58,1.81,2.86,5.92,1.0500000000000003
2016-06-08,3.52,4.56,1.81,2.85,5.82,1.0399999999999996
2016-06-09,3.49,4.53,1.81,2.85,5.86,1.04
2016-06-10,3.48,4.5,1.84,2.86,5.98,1.02
2016-06-13,3.47,4.48,1.85,2.86,6.07,1.0100000000000002
2016-06-14,3.45,4.5,1.83,2.88,6.19,1.0499999999999998
2016-06-15,3.43,4.5,1.83,2.9,6.18,1.0699999999999998
2016-06-16,3.43,4.47,1.86,2.9,6.32,1.0399999999999996
2016-06-17,3.47,4.51,1.85,2.89,6.21,1.0399999999999996
2016-06-20,3.5,4.54,1.83,2.87,6.0,1.04
2016-06-21,3.57,4.57,1.86,2.86,6.0,1.0000000000000004
2016-06-22,3.56,4.55,1.87,2.86,5.96,0.9899999999999998
2016-06-23,3.62,4.6,1.88,2.86,5.83,0.9799999999999995
2016-06-24,3.55,4.55,1.98,2.98,6.33,1.0
2016-06-27,3.42,4.42,1.96,2.96,6.57,1.0
2016-06-28,3.42,4.41,1.96,2.95,6.48,0.9900000000000002
2016-06-29,3.37,4.4,1.87,2.9,6.26,1.0300000000000002
2016-06-30,3.39,4.41,1.9,2.92,6.21,1.02
2016-07-01,3.34,4.32,1.88,2.86,6.12,0.9800000000000004
2016-07-04,3.34,4.32,1.88,2.86,6.12,0.9800000000000004
2016-07-05,3.22,4.2,1.85,2.83,6.16,0.98
2016-07-06,3.23,4.21,1.85,2.83,6.14,0.98
2016-07-07,3.22,4.19,1.82,2.79,6.02,0.9700000000000002
2016-07-08,3.18,4.15,1.81,2.78,5.88,0.9700000000000002
2016-07-11,3.22,4.18,1.79,2.75,5.66,0.9599999999999995
2016-07-12,3.3,4.23,1.77,2.7,5.46,0.9300000000000006
2016-07-13,3.24,4.17,1.76,2.69,5.58,0.9299999999999997
2016-07-14,3.28,4.23,1.75,2.7,5.44,0.9500000000000006
2016-07-15,3.33,4.26,1.73,2.66,5.42,0.9299999999999997
2016-07-18,3.34,4.26,1.75,2.67,5.44,0.9199999999999999
2016-07-19,3.31,4.23,1.75,2.67,5.45,0.9200000000000004
2016-07-20,3.34,4.25,1.75,2.66,5.4,0.9100000000000001
2016-07-21,3.35,4.25,1.78,2.68,5.41,0.8999999999999999
2016-07-22,3.34,4.23,1.77,2.66,5.39,0.8900000000000006
2016-07-25,3.3,4.23,1.72,2.65,5.39,0.9300000000000006
2016-07-26,3.31,4.22,1.74,2.65,5.45,0.9099999999999997
2016-07-27,3.29,4.19,1.77,2.67,5.51,0.9000000000000004
2016-07-28,3.3,4.2,1.78,2.68,5.54,0.9000000000000004
2016-07-29,3.25,4.17,1.79,2.71,5.61,0.9199999999999999
2016-07-31,3.25,4.17,1.79,2.71,5.69,0.9199999999999999
2016-08-01,3.32,4.24,1.81,2.73,5.69,0.9200000000000004
2016-08-02,3.37,4.3,1.82,2.75,5.73,0.9299999999999997
2016-08-03,3.46,4.31,1.91,2.76,5.72,0.8499999999999996
2016-08-04,3.42,4.27,1.91,2.76,5.65,0.8499999999999996
2016-08-05,3.42,4.32,1.83,2.73,5.46,0.9000000000000004
2016-08-08,3.41,4.3,1.82,2.71,5.42,0.8899999999999997
2016-08-09,3.37,4.25,1.82,2.7,5.36,0.8799999999999999
2016-08-10,3.3,4.21,1.8,2.71,5.38,0.9100000000000001
2016-08-11,3.33,4.27,1.76,2.7,5.31,0.9399999999999995
2016-08-12,3.28,4.22,1.77,2.71,5.34,0.94
2016-08-15,3.33,4.25,1.78,2.7,5.23,0.9199999999999999
2016-08-16,3.34,4.27,1.77,2.7,5.17,0.9299999999999997
2016-08-17,3.31,4.25,1.75,2.69,5.19,0.94
2016-08-18,3.28,4.23,1.75,2.7,5.2,0.9500000000000006
2016-08-19,3.3,4.25,1.72,2.67,5.15,0.9500000000000002
2016-08-22,3.25,4.2,1.7,2.65,5.18,0.9500000000000002
2016-08-23,3.25,4.19,1.7,2.64,5.14,0.9400000000000004
2016-08-24,3.25,4.2,1.69,2.64,5.13,0.9500000000000002
2016-08-25,3.27,4.21,1.69,2.63,5.14,0.94
2016-08-26,3.3,4.25,1.68,2.63,5.04,0.9500000000000002
2016-08-29,3.22,4.16,1.65,2.59,5.1,0.94
2016-08-30,3.24,4.19,1.67,2.62,5.07,0.9500000000000002
2016-08-31,3.24,4.19,1.66,2.61,5.1,0.9500000000000002
2016-09-01,3.24,4.19,1.67,2.62,5.12,0.9500000000000002
2016-09-02,3.28,4.23,1.68,2.63,5.09,0.9500000000000006
2016-09-05,3.28,4.23,1.68,2.63,5.09,0.9500000000000006
2016-09-06,3.25,4.19,1.7,2.64,5.09,0.9400000000000004
2016-09-07,3.28,4.19,1.74,2.65,5.07,0.9100000000000006
2016-09-08,3.36,4.28,1.75,2.67,4.99,0.9200000000000004
2016-09-09,3.43,4.34,1.76,2.67,5.1,0.9099999999999997
2016-09-12,3.43,4.36,1.75,2.68,5.18,0.9300000000000002
2016-09-13,3.51,4.43,1.78,2.7,5.24,0.9199999999999999
2016-09-14,3.5,4.4,1.8,2.7,5.26,0.9000000000000004
2016-09-15,3.52,4.43,1.81,2.72,5.26,0.9099999999999997
2016-09-16,3.51,4.41,1.81,2.71,5.27,0.9000000000000004
2016-09-19,3.5,4.4,1.8,2.7,5.25,0.9000000000000004
2016-09-20,3.5,4.39,1.81,2.7,5.24,0.8899999999999997
2016-09-21,3.47,4.36,1.81,2.7,5.22,0.8900000000000001
2016-09-22,3.44,4.32,1.81,2.69,5.09,0.8800000000000003
2016-09-23,3.44,4.3,1.82,2.68,5.1,0.8599999999999999
2016-09-26,3.43,4.29,1.84,2.7,5.16,0.8599999999999999
2016-09-27,3.39,4.25,1.83,2.69,5.18,0.8599999999999999
2016-09-28,3.39,4.26,1.82,2.69,5.14,0.8699999999999997
2016-09-29,3.37,4.23,1.81,2.67,5.09,0.8600000000000003
2016-09-30,3.44,4.29,1.84,2.69,4.97,0.8500000000000001
2016-10-03,3.43,4.29,1.8,2.66,4.93,0.8599999999999999
2016-10-04,3.49,4.35,1.8,2.66,4.85,0.8599999999999994
2016-10-05,3.51,4.36,1.79,2.64,4.78,0.8500000000000005
2016-10-06,3.53,4.36,1.78,2.61,4.75,0.8300000000000005
2016-10-07,3.5,4.36,1.77,2.63,4.76,0.8600000000000003
2016-10-10,3.5,4.36,1.77,2.63,4.76,0.8600000000000003
2016-10-11,3.52,4.37,1.75,2.6,4.75,0.8500000000000001
2016-10-12,3.51,4.39,1.72,2.6,4.75,0.8799999999999999
2016-10-13,3.48,4.34,1.73,2.59,4.82,0.8599999999999999
2016-10-14,3.56,4.43,1.76,2.63,4.72,0.8699999999999997
2016-10-17,3.52,4.39,1.75,2.62,4.76,0.8699999999999997
2016-10-18,3.48,4.37,1.73,2.62,4.72,0.8900000000000001
2016-10-19,3.47,4.38,1.71,2.62,4.66,0.9099999999999997
2016-10-20,3.46,4.35,1.7,2.59,4.62,0.8899999999999997
2016-10-21,3.45,4.34,1.71,2.6,4.62,0.8899999999999997
2016-10-24,3.48,4.36,1.71,2.59,4.6,0.8800000000000003
2016-10-25,3.47,4.35,1.7,2.58,4.6,0.8799999999999994
2016-10-26,3.52,4.39,1.73,2.6,4.66,0.8699999999999997
2016-10-27,3.59,4.44,1.74,2.59,4.69,0.8500000000000005
2016-10-28,3.64,4.46,1.78,2.6,4.76,0.8199999999999998
2016-10-31,3.61,4.45,1.77,2.61,4.91,0.8400000000000003
2016-11-01,3.6,4.44,1.77,2.61,5.05,0.8400000000000003
2016-11-02,3.61,4.44,1.8,2.63,5.15,0.8300000000000005
2016-11-03,3.65,4.49,1.83,2.67,5.15,0.8400000000000003
2016-11-04,3.62,4.46,1.83,2.67,5.2,0.8399999999999999
2016-11-07,3.67,4.49,1.84,2.66,5.01,0.8200000000000003
2016-11-08,3.7,4.5,1.82,2.62,4.98,0.7999999999999998
2016-11-09,3.85,4.73,1.78,2.66,4.94,0.8800000000000003
2016-11-10,3.87,4.75,1.72,2.6,4.97,0.8799999999999999
2016-11-11,3.87,4.75,1.72,2.6,4.97,0.8799999999999999
2016-11-14,3.97,4.83,1.74,2.6,5.11,0.8599999999999999
2016-11-15,3.91,4.82,1.68,2.59,4.94,0.9100000000000001
2016-11-16,3.86,4.77,1.64,2.55,4.94,0.9099999999999997
2016-11-17,3.96,4.83,1.67,2.54,4.85,0.8700000000000001
2016-11-18,3.99,4.86,1.65,2.52,4.84,0.8700000000000001
2016-11-21,4.0,4.85,1.67,2.52,4.78,0.8499999999999996
2016-11-22,4.01,4.84,1.7,2.53,4.7,0.8300000000000001
2016-11-23,4.02,4.85,1.66,2.49,4.66,0.8300000000000001
2016-11-24,4.02,4.85,1.66,2.49,4.66,0.8300000000000001
2016-11-25,4.02,4.84,1.66,2.48,4.64,0.8200000000000003
2016-11-28,3.98,4.79,1.66,2.47,4.66,0.81
2016-11-29,3.95,4.76,1.65,2.46,4.69,0.8099999999999996
2016-11-30,4.01,4.82,1.64,2.45,4.67,0.8100000000000005
2016-12-01,4.08,4.87,1.63,2.42,4.62,0.79
2016-12-02,4.03,4.82,1.63,2.42,4.64,0.79
2016-12-05,4.02,4.81,1.63,2.42,4.58,0.79
2016-12-06,4.04,4.83,1.65,2.44,4.5,0.79
2016-12-07,4.0,4.78,1.66,2.44,4.42,0.7800000000000002
2016-12-08,4.05,4.83,1.65,2.43,4.38,0.7800000000000002
2016-12-09,4.12,4.9,1.65,2.43,4.28,0.7800000000000002
2016-12-12,4.11,4.9,1.62,2.41,4.25,0.79
2016-12-13,4.09,4.87,1.61,2.39,4.2,0.7800000000000002
2016-12-14,4.08,4.86,1.54,2.32,4.12,0.7800000000000002
2016-12-15,4.07,4.84,1.47,2.24,4.2,0.7699999999999996
2016-12-16,4.11,4.88,1.51,2.28,4.21,0.7699999999999996
2016-12-19,4.05,4.82,1.51,2.28,4.23,0.7700000000000005
2016-12-20,4.09,4.85,1.52,2.28,4.2,0.7599999999999998
2016-12-21,4.05,4.81,1.5,2.26,4.19,0.7599999999999998
2016-12-22,4.06,4.82,1.51,2.27,4.17,0.7600000000000007
2016-12-23,4.04,4.8,1.49,2.25,4.16,0.7599999999999998
2016-12-26,4.04,4.8,1.49,2.25,4.16,0.7599999999999998
2016-12-27,4.07,4.82,1.5,2.25,4.11,0.75
2016-12-28,4.01,4.77,1.5,2.26,4.15,0.7599999999999998
2016-12-29,4.01,4.76,1.52,2.27,4.18,0.75
2016-12-30,3.98,4.73,1.53,2.28,4.21,0.7500000000000004
2016-12-31,3.98,4.73,1.53,2.28,4.22,0.7500000000000004
2017-01-02,3.98,4.73,1.53,2.28,4.22,0.7500000000000004
2017-01-03,3.94,4.72,1.49,2.27,4.13,0.7799999999999998
2017-01-04,3.93,4.71,1.47,2.25,4.02,0.7799999999999998
2017-01-05,3.85,4.62,1.48,2.25,4.04,0.77
2017-01-06,3.91,4.66,1.49,2.24,3.98,0.75
2017-01-09,3.88,4.62,1.5,2.24,4.02,0.7400000000000002
2017-01-10,3.87,4.62,1.49,2.24,4.0,0.75
2017-01-11,3.84,4.6,1.46,2.22,4.03,0.7599999999999998
2017-01-12,3.86,4.61,1.5,2.25,4.05,0.7500000000000004
2017-01-13,3.9,4.63,1.5,2.23,4.02,0.73
2017-01-16,3.9,4.63,1.5,2.23,4.0,0.73
2017-01-17,3.84,4.59,1.51,2.26,4.06,0.75
2017-01-18,3.91,4.64,1.49,2.22,4.01,0.7299999999999995
2017-01-19,3.95,4.68,1.48,2.21,3.99,0.7299999999999995
2017-01-20,3.97,4.69,1.49,2.21,4.02,0.7200000000000002
2017-01-23,3.91,4.62,1.5,2.21,4.1,0.71
2017-01-24,3.96,4.69,1.49,2.22,4.02,0.7300000000000004
2017-01-25,4.02,4.74,1.49,2.21,3.93,0.7200000000000006
2017-01-26,4.0,4.71,1.49,2.2,3.93,0.71
2017-01-27,3.95,4.68,1.46,2.19,3.93,0.7299999999999995
2017-01-30,3.95,4.7,1.46,2.21,3.96,0.75
2017-01-31,3.99,4.68,1.54,2.23,4.0,0.6899999999999995
2017-02-01,4.01,4.71,1.53,2.23,3.95,0.7000000000000002
2017-02-02,4.0,4.71,1.52,2.23,3.93,0.71
2017-02-03,4.04,4.73,1.55,2.24,3.86,0.6900000000000004
2017-02-06,3.97,4.67,1.55,2.25,3.91,0.6999999999999997
2017-02-07,3.96,4.64,1.56,2.24,3.93,0.6799999999999997
2017-02-08,3.91,4.59,1.57,2.25,3.98,0.6799999999999997
2017-02-09,3.94,4.64,1.54,2.24,3.93,0.6999999999999997
2017-02-10,3.97,4.64,1.56,2.23,3.9,0.6699999999999995
2017-02-13,3.98,4.66,1.55,2.23,3.86,0.6800000000000002
2017-02-14,4.0,4.68,1.53,2.21,3.8,0.6799999999999997
2017-02-15,4.01,4.7,1.5,2.19,3.77,0.6900000000000004
2017-02-16,3.98,4.65,1.53,2.2,3.83,0.6700000000000004
2017-02-17,3.95,4.63,1.53,2.21,3.86,0.6799999999999997
2017-02-20,3.95,4.63,1.53,2.21,3.86,0.6799999999999997
2017-02-21,3.95,4.63,1.52,2.2,3.81,0.6799999999999997
2017-02-22,3.94,4.63,1.52,2.21,3.78,0.69
2017-02-23,3.91,4.61,1.53,2.23,3.77,0.7000000000000002
2017-02-24,3.85,4.54,1.54,2.23,3.84,0.69
2017-02-27,3.87,4.57,1.51,2.21,3.75,0.7000000000000002
2017-02-28,3.84,4.55,1.48,2.19,3.74,0.71
2017-03-01,3.95,4.64,1.49,2.18,3.57,0.6899999999999995
2017-03-02,3.95,4.65,1.46,2.16,3.55,0.7000000000000002
2017-03-03,3.95,4.65,1.46,2.16,3.6,0.7000000000000002
2017-03-06,3.98,4.66,1.49,2.17,3.66,0.6800000000000002
2017-03-07,4.0,4.67,1.48,2.15,3.73,0.6699999999999999
2017-03-08,4.07,4.72,1.5,2.15,3.79,0.6499999999999995
2017-03-09,4.11,4.77,1.51,2.17,3.88,0.6599999999999993
2017-03-10,4.11,4.76,1.53,2.18,3.89,0.6499999999999995
2017-03-13,4.13,4.79,1.51,2.17,3.94,0.6600000000000001
2017-03-14,4.13,4.78,1.53,2.18,4.05,0.6500000000000004
2017-03-15,4.07,4.71,1.56,2.2,4.02,0.6399999999999997
